Date,Open,High,Low,Close,Volume,Price_Change,Percentage_Change,Average_Price,Range
2019-09-03,2.67,2.67,2.65,2.65,836190,-0.020000000000000018,-0.7490636704119857,2.66,0.020000000000000018
2019-09-02,2.67,2.7,2.66,2.67,11914790,0.0,0.0,2.68,0.040000000000000036
2019-08-29,2.66,2.67,2.63,2.63,1193641,-0.03000000000000025,-1.1278195488721898,2.65,0.040000000000000036
2019-08-28,2.67,2.67,2.67,2.67,21278189,0.0,0.0,2.67,0.0
2019-08-27,2.67,2.68,2.65,2.68,1295978,0.010000000000000231,0.3745318352060012,2.665,0.03000000000000025
2019-08-26,2.67,2.67,2.66,2.66,2788166,-0.009999999999999787,-0.37453183520598454,2.665,0.009999999999999787
2019-08-22,2.7,2.7,2.68,2.68,2727867,-0.020000000000000018,-0.7407407407407414,2.6900000000000004,0.020000000000000018
2019-08-21,2.7,2.7,2.68,2.68,2273916,-0.020000000000000018,-0.7407407407407414,2.6900000000000004,0.020000000000000018
2019-08-20,2.69,2.71,2.69,2.69,70611,0.0,0.0,2.7,0.020000000000000018
2019-08-19,2.68,2.72,2.68,2.69,454415,0.009999999999999787,0.373134328358201,2.7,0.040000000000000036
2019-08-15,2.7,2.7,2.68,2.68,320878,-0.020000000000000018,-0.7407407407407414,2.6900000000000004,0.020000000000000018
2019-08-14,2.69,2.72,2.69,2.72,377238,0.03000000000000025,1.1152416356877417,2.705,0.03000000000000025
2019-08-08,2.71,2.71,2.7,2.7,424255,-0.009999999999999787,-0.3690036900368925,2.705,0.009999999999999787
2019-08-07,2.7,2.73,2.69,2.73,3070792,0.029999999999999805,1.1111111111111038,2.71,0.040000000000000036
2019-08-06,2.7,2.7,2.69,2.69,83058,-0.010000000000000231,-0.3703703703703789,2.6950000000000003,0.010000000000000231
2019-08-05,2.68,2.72,2.68,2.72,184722,0.040000000000000036,1.492537313432837,2.7,0.040000000000000036
2019-08-01,2.7,2.73,2.7,2.72,102803,0.020000000000000018,0.7407407407407414,2.715,0.029999999999999805
2019-07-31,2.72,2.72,2.71,2.71,3189732,-0.010000000000000231,-0.3676470588235379,2.715,0.010000000000000231
2019-07-30,2.71,2.71,2.7,2.7,545358,-0.009999999999999787,-0.3690036900368925,2.705,0.009999999999999787
2019-07-29,2.71,2.72,2.71,2.72,3620245,0.010000000000000231,0.3690036900369089,2.715,0.010000000000000231
2019-07-25,2.75,2.75,2.73,2.75,904357,0.0,0.0,2.74,0.020000000000000018
2019-07-24,2.73,2.74,2.71,2.72,2721940,-0.009999999999999787,-0.3663003663003585,2.725,0.03000000000000025
2019-07-23,2.7,2.73,2.7,2.73,1120835,0.029999999999999805,1.1111111111111038,2.715,0.029999999999999805
2019-07-22,2.72,2.72,2.7,2.71,2338787,-0.010000000000000231,-0.3676470588235379,2.71,0.020000000000000018
2019-07-18,2.73,2.75,2.72,2.75,1917184,0.020000000000000018,0.7326007326007333,2.7350000000000003,0.029999999999999805
2019-07-17,2.73,2.75,2.73,2.73,544366,0.0,0.0,2.74,0.020000000000000018
2019-07-16,2.73,2.73,2.72,2.73,636135,0.0,0.0,2.725,0.009999999999999787
2019-07-15,2.75,2.75,2.71,2.72,1024491,-0.029999999999999805,-1.090909090909084,2.73,0.040000000000000036
2019-07-11,2.72,2.75,2.71,2.72,275570,0.0,0.0,2.73,0.040000000000000036
2019-07-10,2.75,2.75,2.72,2.72,653851,-0.029999999999999805,-1.090909090909084,2.7350000000000003,0.029999999999999805
2019-07-09,2.72,2.74,2.72,2.74,507823,0.020000000000000018,0.7352941176470594,2.7300000000000004,0.020000000000000018
2019-07-08,2.69,2.79,2.69,2.75,2796543,0.06000000000000005,2.2304832713754665,2.74,0.10000000000000009
2019-07-04,2.64,2.64,2.64,2.64,14272,0.0,0.0,2.64,0.0
2019-07-03,2.63,2.64,2.62,2.64,2758896,0.010000000000000231,0.3802281368821381,2.63,0.020000000000000018
2019-07-02,2.63,2.64,2.63,2.64,1318712,0.010000000000000231,0.3802281368821381,2.635,0.010000000000000231
2019-07-01,2.65,2.67,2.63,2.63,1970074,-0.020000000000000018,-0.7547169811320762,2.65,0.040000000000000036
2019-06-27,2.66,2.66,2.66,2.66,1142169,0.0,0.0,2.66,0.0
2019-06-26,2.67,2.68,2.67,2.68,463187,0.010000000000000231,0.3745318352060012,2.675,0.010000000000000231
2019-06-25,2.66,2.69,2.66,2.69,91931,0.029999999999999805,1.1278195488721732,2.675,0.029999999999999805
2019-06-24,2.67,2.7,2.66,2.66,1333283,-0.009999999999999787,-0.37453183520598454,2.68,0.040000000000000036
2019-06-20,2.69,2.7,2.68,2.7,4246397,0.010000000000000231,0.3717472118959194,2.6900000000000004,0.020000000000000018
2019-06-19,2.69,2.7,2.68,2.68,832328,-0.009999999999999787,-0.3717472118959029,2.6900000000000004,0.020000000000000018
2019-06-18,2.68,2.68,2.68,2.68,11791,0.0,0.0,2.68,0.0
2019-06-17,2.69,2.69,2.68,2.68,863055,-0.009999999999999787,-0.3717472118959029,2.685,0.009999999999999787
2019-06-13,2.68,2.71,2.68,2.7,3664945,0.020000000000000018,0.7462686567164185,2.6950000000000003,0.029999999999999805
2019-06-12,2.7,2.7,2.67,2.67,892978,-0.03000000000000025,-1.1111111111111203,2.685,0.03000000000000025
2019-06-11,2.7,2.7,2.7,2.7,133135,0.0,0.0,2.7,0.0
2019-06-10,2.71,2.72,2.7,2.71,3034719,0.0,0.0,2.71,0.020000000000000018
2019-05-30,2.67,2.71,2.67,2.69,664372,0.020000000000000018,0.7490636704119857,2.69,0.040000000000000036
2019-05-29,2.66,2.69,2.66,2.67,177534,0.009999999999999787,0.3759398496240521,2.675,0.029999999999999805
2019-05-28,2.7,2.7,2.67,2.67,1191792,-0.03000000000000025,-1.1111111111111203,2.685,0.03000000000000025
2019-05-27,2.66,2.7,2.66,2.7,916230,0.040000000000000036,1.5037593984962419,2.68,0.040000000000000036
2019-05-23,2.68,2.68,2.66,2.66,27350,-0.020000000000000018,-0.7462686567164185,2.67,0.020000000000000018
2019-05-22,2.66,2.68,2.66,2.68,83574,0.020000000000000018,0.7518796992481209,2.67,0.020000000000000018
2019-05-21,2.69,2.7,2.66,2.66,262198,-0.029999999999999805,-1.1152416356877253,2.68,0.040000000000000036
2019-05-20,2.66,2.7,2.66,2.69,856715,0.029999999999999805,1.1278195488721732,2.68,0.040000000000000036
2019-05-16,2.67,2.67,2.66,2.66,351503,-0.009999999999999787,-0.37453183520598454,2.665,0.009999999999999787
2019-05-15,2.68,2.68,2.67,2.67,376111,-0.010000000000000231,-0.3731343283582175,2.675,0.010000000000000231
2019-05-14,2.67,2.71,2.67,2.7,1669250,0.03000000000000025,1.123595505617987,2.69,0.040000000000000036
2019-05-13,2.68,2.68,2.67,2.67,891169,-0.010000000000000231,-0.3731343283582175,2.675,0.010000000000000231
2019-05-09,2.66,2.74,2.66,2.7,1941391,0.040000000000000036,1.5037593984962419,2.7,0.08000000000000007
2019-05-08,2.64,2.65,2.64,2.65,1280400,0.009999999999999787,0.3787878787878707,2.645,0.009999999999999787
2019-05-07,2.65,2.65,2.63,2.63,321449,-0.020000000000000018,-0.7547169811320762,2.6399999999999997,0.020000000000000018
2019-05-06,2.63,2.65,2.63,2.65,1064344,0.020000000000000018,0.7604562737642593,2.6399999999999997,0.020000000000000018
2019-05-02,2.61,2.65,2.61,2.63,237743,0.020000000000000018,0.7662835249042153,2.63,0.040000000000000036
2019-05-01,2.59,2.63,2.59,2.63,483605,0.040000000000000036,1.5444015444015458,2.61,0.040000000000000036
2019-04-30,2.62,2.62,2.6,2.6,359153,-0.020000000000000018,-0.7633587786259549,2.6100000000000003,0.020000000000000018
2019-04-29,2.64,2.64,2.63,2.63,56791,-0.010000000000000231,-0.3787878787878875,2.635,0.010000000000000231
2019-04-25,2.61,2.65,2.59,2.65,1392574,0.040000000000000036,1.5325670498084305,2.62,0.06000000000000005
2019-04-24,2.59,2.62,2.59,2.61,7448223,0.020000000000000018,0.7722007722007729,2.605,0.03000000000000025
2019-04-23,2.59,2.6,2.58,2.59,619615,0.0,0.0,2.59,0.020000000000000018
2019-04-22,2.65,2.66,2.59,2.59,1170601,-0.06000000000000005,-2.264150943396228,2.625,0.07000000000000028
2019-04-18,2.67,2.67,2.61,2.61,2617846,-0.06000000000000005,-2.247191011235957,2.6399999999999997,0.06000000000000005
2019-04-17,2.68,2.68,2.67,2.67,1159523,-0.010000000000000231,-0.3731343283582175,2.675,0.010000000000000231
2019-04-16,2.68,2.7,2.67,2.69,593530,0.009999999999999787,0.373134328358201,2.685,0.03000000000000025
2019-04-15,2.67,2.72,2.66,2.68,5855433,0.010000000000000231,0.3745318352060012,2.6900000000000004,0.06000000000000005
2019-04-11,2.78,2.78,2.69,2.71,2580346,-0.06999999999999984,-2.517985611510786,2.735,0.08999999999999986
2019-04-10,2.8,2.83,2.79,2.8,2692683,0.0,0.0,2.81,0.040000000000000036
2019-04-09,2.81,2.86,2.75,2.8,3108377,-0.010000000000000231,-0.3558718861210047,2.8049999999999997,0.10999999999999988
2019-04-08,2.71,2.82,2.71,2.81,3588799,0.10000000000000009,3.690036900369007,2.7649999999999997,0.10999999999999988
2019-04-04,2.45,2.51,2.4,2.5,5269707,0.04999999999999982,2.0408163265306047,2.455,0.10999999999999988
2019-04-03,2.31,2.51,2.27,2.45,10530290,0.14000000000000012,6.060606060606066,2.3899999999999997,0.23999999999999977
2019-04-02,2.22,2.35,2.22,2.31,4107435,0.08999999999999986,4.054054054054047,2.285,0.1299999999999999
2019-04-01,2.25,2.25,2.22,2.22,310673,-0.029999999999999805,-1.3333333333333246,2.2350000000000003,0.029999999999999805
2019-03-28,2.25,2.25,2.25,2.25,93854,0.0,0.0,2.25,0.0
2019-03-27,2.22,2.25,2.22,2.25,452253,0.029999999999999805,1.3513513513513424,2.2350000000000003,0.029999999999999805
2019-03-26,2.0,2.23,2.0,2.21,16193640,0.20999999999999996,10.499999999999998,2.115,0.22999999999999998
2019-03-25,2.19,2.2,2.16,2.16,147735,-0.029999999999999805,-1.3698630136986212,2.18,0.040000000000000036
2019-03-21,2.21,2.21,2.19,2.19,188665,-0.020000000000000018,-0.9049773755656116,2.2,0.020000000000000018
2019-03-20,2.2,2.23,2.2,2.22,9088697,0.020000000000000018,0.9090909090909097,2.215,0.029999999999999805
2019-03-19,2.19,2.2,2.19,2.2,2512413,0.010000000000000231,0.4566210045662206,2.1950000000000003,0.010000000000000231
2019-03-18,2.24,2.24,2.2,2.2,186418,-0.040000000000000036,-1.785714285714287,2.22,0.040000000000000036
2019-03-14,2.15,2.22,2.15,2.2,1899317,0.050000000000000266,2.32558139534885,2.185,0.07000000000000028
2019-03-13,2.19,2.19,2.16,2.16,109066,-0.029999999999999805,-1.3698630136986212,2.175,0.029999999999999805
2019-03-12,2.2,2.21,2.19,2.19,4534897,-0.010000000000000231,-0.454545454545465,2.2,0.020000000000000018
2019-03-11,2.19,2.2,2.19,2.19,2944087,0.0,0.0,2.1950000000000003,0.010000000000000231
2019-03-07,2.2,2.21,2.19,2.19,519850,-0.010000000000000231,-0.454545454545465,2.2,0.020000000000000018
2019-03-06,2.19,2.21,2.18,2.21,837188,0.020000000000000018,0.9132420091324209,2.1950000000000003,0.029999999999999805
2019-03-05,2.22,2.22,2.19,2.19,2420689,-0.03000000000000025,-1.3513513513513624,2.205,0.03000000000000025
2019-03-04,2.23,2.23,2.22,2.22,4005195,-0.009999999999999787,-0.44843049327353307,2.225,0.009999999999999787
2019-02-28,2.23,2.23,2.21,2.23,461320,0.0,0.0,2.2199999999999998,0.020000000000000018
2019-02-27,2.24,2.24,2.24,2.24,230284,0.0,0.0,2.24,0.0
2019-02-26,2.23,2.25,2.23,2.24,1305948,0.010000000000000231,0.448430493273553,2.24,0.020000000000000018
2019-02-25,2.23,2.25,2.22,2.22,466234,-0.009999999999999787,-0.44843049327353307,2.2350000000000003,0.029999999999999805
2019-02-21,2.22,2.25,2.2,2.25,1378194,0.029999999999999805,1.3513513513513424,2.225,0.04999999999999982
2019-02-20,2.18,2.21,2.18,2.21,1649758,0.029999999999999805,1.3761467889908165,2.1950000000000003,0.029999999999999805
2019-02-19,2.22,2.22,2.19,2.2,5893768,-0.020000000000000018,-0.9009009009009016,2.205,0.03000000000000025
2019-02-18,2.24,2.24,2.22,2.23,187992,-0.010000000000000231,-0.4464285714285817,2.2300000000000004,0.020000000000000018
2019-02-14,2.26,2.26,2.21,2.21,396025,-0.04999999999999982,-2.212389380530966,2.235,0.04999999999999982
2019-02-13,2.24,2.25,2.24,2.24,5808974,0.0,0.0,2.245,0.009999999999999787
2019-02-12,2.25,2.26,2.25,2.26,110975,0.009999999999999787,0.444444444444435,2.255,0.009999999999999787
2019-02-11,2.23,2.26,2.22,2.26,19559,0.029999999999999805,1.345291479820619,2.24,0.03999999999999959
2019-02-07,2.22,2.27,2.22,2.23,73723,0.009999999999999787,0.4504504504504408,2.245,0.04999999999999982
2019-02-06,2.24,2.24,2.23,2.24,127881,0.0,0.0,2.2350000000000003,0.010000000000000231
2019-02-05,2.25,2.26,2.24,2.24,246854,-0.009999999999999787,-0.444444444444435,2.25,0.019999999999999574
2019-02-04,2.26,2.28,2.25,2.28,3608382,0.020000000000000018,0.8849557522123902,2.2649999999999997,0.029999999999999805
2019-01-31,2.28,2.31,2.28,2.31,267873,0.03000000000000025,1.3157894736842215,2.295,0.03000000000000025
2019-01-30,2.29,2.32,2.28,2.32,1297780,0.029999999999999805,1.3100436681222623,2.3,0.040000000000000036
2019-01-29,2.23,2.29,2.23,2.29,65690,0.06000000000000005,2.690582959641258,2.26,0.06000000000000005
2019-01-28,2.22,2.26,2.2,2.26,88558,0.03999999999999959,1.8018018018017834,2.23,0.05999999999999961
2019-01-24,2.22,2.29,2.21,2.29,106096,0.06999999999999984,3.153153153153146,2.25,0.08000000000000007
2019-01-23,2.22,2.22,2.22,2.22,30085,0.0,0.0,2.22,0.0
2019-01-22,2.19,2.22,2.19,2.22,56537,0.03000000000000025,1.3698630136986416,2.205,0.03000000000000025
2019-01-21,2.22,2.22,2.2,2.22,861333,0.0,0.0,2.21,0.020000000000000018
2019-01-17,2.3,2.3,2.24,2.24,264125,-0.05999999999999961,-2.608695652173896,2.27,0.05999999999999961
2019-01-16,2.29,2.31,2.29,2.3,712069,0.009999999999999787,0.4366812227074143,2.3,0.020000000000000018
2019-01-15,2.3,2.3,2.29,2.3,805620,0.0,0.0,2.295,0.009999999999999787
2019-01-14,2.31,2.31,2.3,2.31,2165618,0.0,0.0,2.3049999999999997,0.010000000000000231
2019-01-10,2.31,2.32,2.31,2.32,40489,0.009999999999999787,0.4329004329004236,2.315,0.009999999999999787
2019-01-09,2.34,2.34,2.31,2.33,300966,-0.009999999999999787,-0.4273504273504183,2.325,0.029999999999999805
2019-01-08,2.31,2.34,2.29,2.34,874845,0.029999999999999805,1.2987012987012903,2.315,0.04999999999999982
2019-01-07,2.31,2.31,2.3,2.3,1452827,-0.010000000000000231,-0.4329004329004429,2.3049999999999997,0.010000000000000231
2019-01-03,2.32,2.32,2.3,2.32,906302,0.0,0.0,2.3099999999999996,0.020000000000000018
2019-01-02,2.32,2.34,2.31,2.34,344165,0.020000000000000018,0.8620689655172422,2.325,0.029999999999999805
2018-12-31,2.31,2.32,2.29,2.32,1077947,0.009999999999999787,0.4329004329004236,2.3049999999999997,0.029999999999999805
2018-12-27,2.3,2.31,2.3,2.3,2744140,0.0,0.0,2.3049999999999997,0.010000000000000231
2018-12-26,2.29,2.3,2.29,2.29,671749,0.0,0.0,2.295,0.009999999999999787
2018-12-25,2.3,2.31,2.29,2.29,302158,-0.009999999999999787,-0.4347826086956429,2.3,0.020000000000000018
2018-12-24,2.3,2.32,2.29,2.32,1424458,0.020000000000000018,0.8695652173913052,2.3049999999999997,0.029999999999999805
2018-12-20,2.3,2.31,2.29,2.31,904588,0.010000000000000231,0.43478260869566226,2.3,0.020000000000000018
2018-12-19,2.28,2.3,2.28,2.3,114596,0.020000000000000018,0.8771929824561412,2.29,0.020000000000000018
2018-12-18,2.28,2.29,2.28,2.28,3413940,0.0,0.0,2.285,0.010000000000000231
2018-12-17,2.28,2.3,2.28,2.3,466580,0.020000000000000018,0.8771929824561412,2.29,0.020000000000000018
2018-12-13,2.29,2.3,2.29,2.29,71976,0.0,0.0,2.295,0.009999999999999787
2018-12-12,2.27,2.3,2.27,2.3,503000,0.029999999999999805,1.3215859030836918,2.285,0.029999999999999805
2018-12-11,2.28,2.3,2.28,2.3,275294,0.020000000000000018,0.8771929824561412,2.29,0.020000000000000018
2018-12-10,2.25,2.28,2.25,2.27,668176,0.020000000000000018,0.8888888888888897,2.2649999999999997,0.029999999999999805
2018-12-06,2.25,2.3,2.25,2.3,603613,0.04999999999999982,2.2222222222222143,2.275,0.04999999999999982
2018-12-05,2.3,2.33,2.25,2.25,4057733,-0.04999999999999982,-2.173913043478253,2.29,0.08000000000000007
2018-12-04,2.32,2.34,2.32,2.33,853589,0.010000000000000231,0.43103448275863065,2.33,0.020000000000000018
2018-11-29,2.29,2.32,2.29,2.32,603725,0.029999999999999805,1.3100436681222623,2.3049999999999997,0.029999999999999805
2018-11-28,2.3,2.3,2.25,2.27,2095834,-0.029999999999999805,-1.304347826086948,2.275,0.04999999999999982
2018-11-27,2.3,2.33,2.3,2.33,142932,0.03000000000000025,1.3043478260869674,2.315,0.03000000000000025
2018-11-26,2.3,2.33,2.3,2.33,87082,0.03000000000000025,1.3043478260869674,2.315,0.03000000000000025
2018-11-22,2.34,2.34,2.31,2.31,1505042,-0.029999999999999805,-1.282051282051274,2.325,0.029999999999999805
2018-11-21,2.34,2.35,2.28,2.33,1725186,-0.009999999999999787,-0.4273504273504183,2.315,0.07000000000000028
2018-11-20,2.39,2.39,2.35,2.35,215665,-0.040000000000000036,-1.673640167364018,2.37,0.040000000000000036
2018-11-19,2.43,2.43,2.36,2.38,1102476,-0.050000000000000266,-2.0576131687242905,2.395,0.07000000000000028
2018-11-15,2.37,2.43,2.37,2.43,1154221,0.06000000000000005,2.531645569620255,2.4000000000000004,0.06000000000000005
2018-11-14,2.37,2.38,2.35,2.38,2053403,0.009999999999999787,0.42194092827003316,2.365,0.029999999999999805
2018-11-13,2.37,2.38,2.36,2.38,3735164,0.009999999999999787,0.42194092827003316,2.37,0.020000000000000018
2018-11-12,2.38,2.38,2.35,2.38,1201391,0.0,0.0,2.365,0.029999999999999805
2018-11-08,2.39,2.39,2.34,2.37,206526,-0.020000000000000018,-0.836820083682009,2.365,0.050000000000000266
2018-11-07,2.35,2.38,2.35,2.38,337604,0.029999999999999805,1.2765957446808427,2.365,0.029999999999999805
2018-11-06,2.36,2.37,2.3,2.37,2645488,0.010000000000000231,0.42372881355933184,2.335,0.07000000000000028
2018-11-05,2.31,2.35,2.3,2.35,882951,0.040000000000000036,1.731601731601733,2.325,0.050000000000000266
2018-11-01,2.23,2.32,2.23,2.32,2686921,0.08999999999999986,4.035874439461877,2.275,0.08999999999999986
2018-10-31,2.22,2.23,2.21,2.22,607011,0.0,0.0,2.2199999999999998,0.020000000000000018
2018-10-30,2.18,2.2,2.13,2.2,6558732,0.020000000000000018,0.9174311926605512,2.165,0.07000000000000028
2018-10-29,2.16,2.18,2.16,2.18,117995,0.020000000000000018,0.9259259259259267,2.17,0.020000000000000018
2018-10-25,2.13,2.2,2.13,2.19,430845,0.06000000000000005,2.8169014084507067,2.165,0.07000000000000028
2018-10-24,2.18,2.2,2.15,2.2,2016578,0.020000000000000018,0.9174311926605512,2.175,0.050000000000000266
2018-10-23,2.23,2.23,2.2,2.2,1937320,-0.029999999999999805,-1.345291479820619,2.215,0.029999999999999805
2018-10-22,2.26,2.27,2.25,2.25,2287666,-0.009999999999999787,-0.44247787610618533,2.26,0.020000000000000018
2018-10-18,2.18,2.25,2.18,2.25,1202412,0.06999999999999984,3.2110091743119193,2.215,0.06999999999999984
2018-10-17,2.15,2.2,2.15,2.18,1605761,0.03000000000000025,1.395348837209314,2.175,0.050000000000000266
2018-10-16,2.25,2.25,2.19,2.19,1763760,-0.06000000000000005,-2.6666666666666687,2.2199999999999998,0.06000000000000005
2018-10-15,2.25,2.3,2.24,2.27,374418,0.020000000000000018,0.8888888888888897,2.27,0.05999999999999961
2018-10-11,2.32,2.32,2.29,2.3,300527,-0.020000000000000018,-0.8620689655172422,2.3049999999999997,0.029999999999999805
2018-10-10,2.35,2.37,2.33,2.33,3023034,-0.020000000000000018,-0.8510638297872347,2.35,0.040000000000000036
2018-10-09,2.34,2.39,2.34,2.35,1718176,0.010000000000000231,0.42735042735043727,2.365,0.050000000000000266
2018-10-08,2.36,2.36,2.32,2.34,574525,-0.020000000000000018,-0.8474576271186449,2.34,0.040000000000000036
2018-10-04,2.38,2.38,2.35,2.35,5558535,-0.029999999999999805,-1.2605042016806642,2.365,0.029999999999999805
2018-10-03,2.39,2.39,2.38,2.38,11624300,-0.010000000000000231,-0.4184100418410139,2.385,0.010000000000000231
2018-10-02,2.39,2.41,2.36,2.41,771552,0.020000000000000018,0.836820083682009,2.385,0.050000000000000266
2018-10-01,2.4,2.4,2.39,2.39,1064474,-0.009999999999999787,-0.4166666666666578,2.395,0.009999999999999787
2018-09-27,2.42,2.42,2.39,2.39,502277,-0.029999999999999805,-1.2396694214875952,2.4050000000000002,0.029999999999999805
2018-09-26,2.39,2.42,2.39,2.42,475411,0.029999999999999805,1.2552301255230043,2.4050000000000002,0.029999999999999805
2018-09-25,2.4,2.4,2.39,2.39,205614,-0.009999999999999787,-0.4166666666666578,2.395,0.009999999999999787
2018-09-24,2.41,2.44,2.4,2.4,323549,-0.010000000000000231,-0.4149377593361091,2.42,0.040000000000000036
2018-09-20,2.38,2.41,2.38,2.38,200505,0.0,0.0,2.395,0.03000000000000025
2018-09-19,2.38,2.38,2.38,2.38,134809,0.0,0.0,2.38,0.0
2018-09-18,2.39,2.4,2.38,2.39,1357756,0.0,0.0,2.3899999999999997,0.020000000000000018
2018-09-17,2.44,2.44,2.4,2.41,923941,-0.029999999999999805,-1.2295081967213035,2.42,0.040000000000000036
2018-09-12,2.44,2.44,2.44,2.44,4332,0.0,0.0,2.44,0.0
2018-09-11,2.44,2.45,2.43,2.45,661504,0.010000000000000231,0.40983606557377994,2.4400000000000004,0.020000000000000018
2018-09-10,2.45,2.46,2.44,2.45,414136,0.0,0.0,2.45,0.020000000000000018
2018-09-06,2.41,2.45,2.41,2.45,1412653,0.040000000000000036,1.6597510373443998,2.43,0.040000000000000036
2018-09-05,2.36,2.45,2.36,2.45,1455367,0.0900000000000003,3.8135593220339112,2.4050000000000002,0.0900000000000003
2018-09-04,2.39,2.41,2.39,2.39,468411,0.0,0.0,2.4000000000000004,0.020000000000000018
2018-09-03,2.43,2.43,2.37,2.4,1327884,-0.03000000000000025,-1.234567901234578,2.4000000000000004,0.06000000000000005
2018-08-30,2.41,2.45,2.41,2.45,189760,0.040000000000000036,1.6597510373443998,2.43,0.040000000000000036
2018-08-29,2.47,2.47,2.41,2.47,567693,0.0,0.0,2.4400000000000004,0.06000000000000005
2018-08-28,2.38,2.46,2.38,2.45,1736326,0.07000000000000028,2.9411764705882475,2.42,0.08000000000000007
2018-08-27,2.36,2.38,2.36,2.38,174557,0.020000000000000018,0.8474576271186449,2.37,0.020000000000000018
2018-08-16,2.36,2.4,2.35,2.35,665838,-0.009999999999999787,-0.423728813559313,2.375,0.04999999999999982
2018-08-15,2.36,2.36,2.36,2.36,1415405,0.0,0.0,2.36,0.0
2018-08-14,2.36,2.39,2.36,2.36,20446779,0.0,0.0,2.375,0.03000000000000025
2018-08-13,2.4,2.4,2.36,2.36,264108,-0.040000000000000036,-1.6666666666666683,2.38,0.040000000000000036
2018-08-09,2.36,2.44,2.36,2.44,6510,0.08000000000000007,3.3898305084745797,2.4,0.08000000000000007
2018-08-08,2.46,2.46,2.36,2.36,1333666,-0.10000000000000009,-4.065040650406507,2.41,0.10000000000000009
2018-08-07,2.47,2.48,2.44,2.46,1127510,-0.010000000000000231,-0.40485829959515096,2.46,0.040000000000000036
2018-08-06,2.47,2.48,2.47,2.47,233636,0.0,0.0,2.475,0.009999999999999787
2018-08-02,2.5,2.5,2.5,2.5,1000,0.0,0.0,2.5,0.0
2018-08-01,2.5,2.5,2.5,2.5,66839,0.0,0.0,2.5,0.0
2018-07-31,2.5,2.51,2.47,2.47,8082865,-0.029999999999999805,-1.1999999999999922,2.49,0.03999999999999959
2018-07-30,2.5,2.52,2.5,2.52,337842,0.020000000000000018,0.8000000000000007,2.51,0.020000000000000018
2018-07-26,2.47,2.5,2.47,2.47,224080,0.0,0.0,2.4850000000000003,0.029999999999999805
2018-07-25,2.46,2.52,2.46,2.46,985978,0.0,0.0,2.49,0.06000000000000005
2018-07-24,2.51,2.52,2.47,2.47,165393,-0.03999999999999959,-1.593625498007952,2.495,0.04999999999999982
2018-07-23,2.47,2.54,2.47,2.5,33073262,0.029999999999999805,1.214574898785417,2.505,0.06999999999999984
2018-07-19,2.46,2.47,2.46,2.46,181091,0.0,0.0,2.465,0.010000000000000231
2018-07-18,2.46,2.47,2.46,2.46,408716,0.0,0.0,2.465,0.010000000000000231
2018-07-17,2.47,2.47,2.45,2.46,1178524,-0.010000000000000231,-0.40485829959515096,2.46,0.020000000000000018
2018-07-16,2.46,2.48,2.46,2.47,418694,0.010000000000000231,0.40650406504065983,2.4699999999999998,0.020000000000000018
2018-07-12,2.43,2.47,2.43,2.47,1071181,0.040000000000000036,1.646090534979425,2.45,0.040000000000000036
2018-07-11,2.42,2.44,2.42,2.43,124175,0.010000000000000231,0.41322314049587733,2.4299999999999997,0.020000000000000018
2018-07-10,2.42,2.43,2.42,2.42,207616,0.0,0.0,2.425,0.010000000000000231
2018-07-09,2.42,2.45,2.42,2.42,476828,0.0,0.0,2.435,0.03000000000000025
2018-07-05,2.4,2.44,2.4,2.44,105309,0.040000000000000036,1.6666666666666683,2.42,0.040000000000000036
2018-07-04,2.41,2.42,2.4,2.4,178891,-0.010000000000000231,-0.4149377593361091,2.41,0.020000000000000018
2018-07-03,2.4,2.4,2.4,2.4,169348,0.0,0.0,2.4,0.0
2018-07-02,2.4,2.4,2.4,2.4,1060383,0.0,0.0,2.4,0.0
2018-06-28,2.35,2.38,2.35,2.37,2525157,0.020000000000000018,0.8510638297872347,2.365,0.029999999999999805
2018-06-27,2.32,2.36,2.32,2.35,2145406,0.03000000000000025,1.2931034482758728,2.34,0.040000000000000036
2018-06-26,2.34,2.38,2.34,2.38,234633,0.040000000000000036,1.7094017094017109,2.36,0.040000000000000036
2018-06-25,2.4,2.4,2.34,2.34,435605,-0.06000000000000005,-2.500000000000002,2.37,0.06000000000000005
2018-06-21,2.34,2.39,2.34,2.39,269000,0.050000000000000266,2.1367521367521483,2.365,0.050000000000000266
2018-06-20,2.37,2.38,2.25,2.33,448337,-0.040000000000000036,-1.6877637130801704,2.315,0.1299999999999999
2018-06-19,2.37,2.39,2.35,2.35,290003,-0.020000000000000018,-0.8438818565400852,2.37,0.040000000000000036
2018-06-18,2.37,2.4,2.37,2.4,92487,0.029999999999999805,1.2658227848101182,2.385,0.029999999999999805
2018-06-14,2.42,2.42,2.42,2.42,320216,0.0,0.0,2.42,0.0
2018-06-13,2.38,2.43,2.38,2.43,1038853,0.050000000000000266,2.100840336134465,2.4050000000000002,0.050000000000000266
2018-06-12,2.37,2.38,2.35,2.35,931695,-0.020000000000000018,-0.8438818565400852,2.365,0.029999999999999805
2018-06-11,2.39,2.39,2.38,2.38,808786,-0.010000000000000231,-0.4184100418410139,2.385,0.010000000000000231
2018-06-07,2.43,2.43,2.39,2.39,1384333,-0.040000000000000036,-1.646090534979425,2.41,0.040000000000000036
